ID_Prestamo,ID_Cliente,Ciudad,Region,Monto_Prestamo,Tasa_Interes_Anual,Garantia,Valor_Garantia,Fecha_Inicio,Fecha_Termino,Saldo_Pendiente,Estado_Pago,Tiempo en Meses del prest,Tiene_Atrasos,Estado,Ingresos_Mensuales,Nivel_Educativo,Tipo_Contrato,Antiguedad_Laboral_A̱os,Numero_Creditos_Activos,Score_Crediticio,Duracion_Prestamo_Dias,Riesgo
836,185,21,4,33791.93,14,3,90000,738161,738738,0,0,29,0,0,932942,2,2,7,5,840,577,0
837,90,18,1,48437.93,10.09,16,60000,738504,738991,0,0,18,0,0,471478,1,2,7,5,925,487,0
838,17,14,2,22209.28,13.45,19,100000,738880,739397,20670.25,1,6,0,0,411492,3,3,6,5,356,517,0
839,132,5,1,46206.17,5.36,5,3000,738340,739224,0,0,23,0,0,917816,1,1,3,7,839,884,0
840,139,3,2,11594.12,5.1,7,200000,737609,738217,0,0,47,0,0,625314,3,2,4,9,358,608,0
841,69,24,2,29175.1,13.11,7,200000,738439,738621,0,0,20,0,0,800309,1,2,0,1,631,182,0
842,90,18,1,25755.17,9.73,7,200000,738433,738981,19621.04,2,20,1,2,471478,1,2,7,5,925,548,1
844,159,8,2,16974.89,14.29,11,100000,738000,738579,0,0,35,0,0,605424,1,2,7,2,625,579,0
845,162,15,4,48351.74,5.71,4,50000,737797,738496,0,0,41,0,0,424418,3,1,8,8,501,699,0
846,190,17,4,32031.31,9,17,150000,738122,738426,17108.87,2,31,1,1,991501,2,2,7,3,743,304,1
847,176,2,1,10394.95,7.45,8,120000,737842,738510,1497.5,2,40,1,1,722226,3,2,5,5,424,668,1
848,6,25,4,22655.51,6.06,3,90000,738361,739001,6997.83,2,23,1,2,697768,3,1,1,4,736,640,1
849,182,13,4,20684.25,8.67,2,2000,737533,738081,18961.52,2,50,1,1,825696,1,2,6,6,270,548,1
850,51,31,5,29476.25,9.19,10,200000,737441,738353,0,0,53,0,0,447831,2,1,6,4,294,912,0
851,86,25,4,2040.43,6.39,17,150000,737765,738434,631.81,2,42,1,1,750318,2,3,7,3,359,669,1
852,37,27,6,31192.85,9.12,17,150000,738077,738990,13270.55,2,32,1,2,887286,2,1,8,7,880,913,1
853,154,14,2,23379.38,12.88,11,100000,738735,739009,13134.33,2,10,1,2,548219,1,1,4,7,828,274,1
854,189,20,6,26707.94,9.85,3,90000,737885,738280,12059.46,2,38,1,1,379015,3,1,5,4,371,395,1
855,61,14,2,30862.5,14.1,11,100000,738040,738952,0,0,33,0,0,525803,1,3,1,3,434,912,0
856,88,24,2,16985.71,6.78,16,60000,737685,738231,5467.73,2,45,1,1,536524,3,2,3,5,731,546,1
857,167,3,2,17331.67,6.33,18,5000,737616,738316,12730.77,2,47,1,1,540975,1,1,7,1,425,700,1
858,16,15,4,4150.33,8.46,19,100000,737864,738535,3808.14,2,39,1,1,520708,3,2,3,6,698,671,1
860,144,12,1,36771.93,12.51,14,180000,738740,739198,0,0,10,0,0,998364,3,3,8,6,661,458,0
861,141,22,3,10461.63,10.43,18,5000,738081,738538,0,0,32,0,0,824078,2,1,9,9,835,457,0
862,51,31,5,25025.24,9.65,6,75000,737858,738741,5370.36,2,39,1,1,447831,2,1,6,4,294,883,1
863,44,23,7,10352.02,10.51,3,90000,738080,738476,3377.46,2,32,1,1,494990,1,3,1,2,836,396,1
864,196,10,2,49866.37,7.11,2,2000,737986,738839,10191.47,2,35,1,1,872666,2,3,0,5,491,853,1
866,184,9,1,20084.1,5.88,1,80000,738663,739578,3120.48,1,13,0,0,955561,1,1,9,8,466,915,0
867,113,11,3,22977.93,10.94,7,200000,738789,739397,2309.76,1,9,0,0,709140,2,2,7,5,707,608,0
868,85,22,3,38256.38,5.33,15,30000,737750,738631,6581.76,2,43,1,1,673558,3,2,9,1,474,881,1
869,86,25,4,31175.94,10.25,19,100000,738589,739108,25028.04,1,15,0,0,750318,2,3,7,3,359,519,0
870,178,18,1,13661.4,10.14,9,150000,738800,739409,9228.33,1,8,0,0,423230,1,1,6,4,431,609,0
871,11,31,5,17876.7,7.46,18,5000,737725,738394,4652.56,2,44,1,1,840754,3,3,7,2,854,669,1
872,199,13,4,36876.66,12.18,6,75000,738692,739331,0,0,12,0,0,817493,1,2,9,6,857,639,0
874,126,3,2,16667.97,9.89,17,150000,738453,738910,16182.99,2,20,1,1,791218,1,2,5,8,556,457,1
875,147,9,1,7185,12.41,18,5000,737629,738086,0,0,47,0,0,768111,3,2,9,8,535,457,0
876,160,12,1,2632.84,14.3,18,5000,737979,738559,0,0,35,0,0,457259,1,1,7,6,567,580,0
877,195,11,3,18508.78,5.93,19,100000,738075,738348,0,0,32,0,0,593408,3,3,5,8,669,273,0
878,105,23,7,5895.4,10.51,12,1000,738326,739149,249.45,1,24,0,0,400273,2,1,3,8,923,823,0
880,103,23,7,5215.38,8.53,17,150000,737766,738496,0,0,42,0,0,885255,2,2,8,8,723,730,0
881,56,18,1,43764.54,13.28,3,90000,738495,739377,0,0,18,0,0,495064,1,2,1,5,242,882,0
882,6,25,4,20850.28,13.83,13,80000,738599,738874,7575.23,2,15,1,1,697768,3,1,1,4,736,275,1
884,101,2,1,38404.29,8.96,3,90000,738722,739119,5830.22,1,11,0,0,797889,2,3,8,3,538,397,0
885,43,28,6,35163.03,10.52,18,5000,738782,739239,0,0,9,0,0,879916,1,3,4,5,647,457,0
886,193,23,7,6535.09,6.47,18,5000,738591,738988,3299.58,2,15,1,2,500090,2,3,1,9,425,397,1
887,35,10,2,42751.02,12.11,17,150000,737477,737843,19.98,2,52,1,1,698130,2,3,8,8,883,366,1
888,12,30,1,4674.76,11.78,10,200000,738525,739011,1337.25,2,17,1,2,452478,3,3,9,5,381,486,1
889,108,13,4,2304.16,12.99,2,2000,738445,739268,1421.99,1,20,0,0,840394,1,1,7,1,725,823,0
890,190,17,4,42763.36,12.03,7,200000,738144,738356,14751.85,2,30,1,1,991501,2,2,7,3,743,212,1
892,15,2,1,36451.12,9.8,12,1000,738641,739191,0,0,13,0,0,971449,1,1,1,5,662,550,0
893,52,11,3,48617.36,7.04,11,100000,738591,739353,15431.74,1,15,0,0,366473,1,1,0,1,599,762,0
894,144,12,1,12093.36,7.8,5,3000,738880,739093,3351.13,1,6,0,0,998364,3,3,8,6,661,213,0
895,178,18,1,48312.24,5.37,6,75000,738499,739292,0,0,18,0,0,423230,1,1,6,4,431,793,0
896,30,7,1,31447.27,10.04,15,30000,738349,738745,0,0,23,0,0,351378,3,3,6,3,835,396,0
898,5,29,4,19715.69,7.66,2,2000,738043,738650,0,0,33,0,0,648082,3,3,8,8,685,607,0
899,136,1,1,45305.29,9.75,4,50000,738369,738612,13993,2,22,1,1,926469,1,3,5,3,931,243,1
900,87,7,1,38433.61,11.34,13,80000,738748,739114,26234.36,1,10,0,0,426984,1,2,9,5,745,366,0
902,26,2,1,5478.04,14.43,16,60000,738736,739375,0,0,10,0,0,698383,2,1,8,2,303,639,0
903,97,15,4,33245.56,10.11,13,80000,738215,738946,0,0,27,0,0,685928,3,2,0,8,942,731,0
904,24,7,1,24107.61,6.07,6,75000,738829,739711,16096.77,1,7,0,0,580998,2,2,5,3,554,882,0
905,86,25,4,39903.6,14.65,8,120000,737905,738300,0,0,38,0,0,750318,2,3,7,3,359,395,0
906,153,1,1,1738.1,6.94,3,90000,738398,738793,1629.22,2,22,1,1,822107,2,2,9,3,414,395,1
907,192,1,1,18218.71,13.11,17,150000,738219,738706,15463.88,2,27,1,1,732207,2,3,5,8,863,487,1
908,63,6,1,7129.67,13.72,2,2000,738439,738743,2649.77,2,20,1,1,956188,3,3,8,7,441,304,1
909,12,30,1,40548.41,14.72,12,1000,738802,739107,0,0,8,0,0,452478,3,3,9,5,381,305,0
910,21,15,4,41223.11,5.48,19,100000,738025,738237,0,0,34,0,0,973024,2,2,8,9,982,212,0
911,46,11,3,17550.74,5.61,2,2000,738496,738800,17003.59,2,18,1,1,930336,3,3,1,6,784,304,1
912,93,4,2,13503.9,8.79,19,100000,738803,739108,0,0,8,0,0,942409,3,1,9,5,455,305,0
913,70,21,4,23311.7,8.7,16,60000,738724,739547,17626.74,1,11,0,0,518801,1,2,1,1,588,823,0
915,102,13,4,31964.66,7.53,8,120000,738856,739343,0,0,6,0,0,594745,3,1,3,6,600,487,0
916,125,9,1,30918.98,8.55,7,200000,738576,739335,25571.11,1,16,0,0,853670,3,3,1,5,985,759,0
917,135,32,1,9697.26,5.15,5,3000,738408,739320,4025.75,1,21,0,0,361645,2,3,8,3,979,912,0
918,64,2,1,45771.38,5.45,6,75000,737604,738091,15823.04,2,48,1,1,613277,2,3,4,7,253,487,1
919,163,8,2,9857.56,11.77,15,30000,737655,738204,3190.24,2,46,1,1,795745,2,3,2,6,806,549,1
920,159,8,2,11167.89,7.62,16,60000,738359,738633,0,0,23,0,0,605424,1,2,7,2,625,274,0
921,150,30,1,44593.84,14.39,5,3000,737735,738434,0,0,43,0,0,587114,1,2,8,7,669,699,0
922,105,23,7,30534.66,5.15,19,100000,738414,739326,13696.86,1,21,0,0,400273,2,1,3,8,923,912,0
923,101,2,1,16717.27,8.04,13,80000,738530,738986,15133.75,2,17,1,2,797889,2,3,8,3,538,456,1
924,28,21,4,49916.65,6.83,19,100000,737877,738487,0,0,39,0,0,435738,3,3,7,2,676,610,0
925,132,5,1,38118.73,9.24,1,80000,737687,738052,18.03,2,45,1,1,917816,1,1,3,7,839,365,1
926,101,2,1,49789.31,8.84,1,80000,737665,738517,0,0,46,0,0,797889,2,3,8,3,538,852,0
927,143,19,5,31847.39,12.61,12,1000,737428,738310,15680.44,2,53,1,1,656973,3,1,0,9,721,882,1
928,103,23,7,7424.01,8.97,13,80000,737979,738618,1951.85,2,35,1,1,885255,2,2,8,8,723,639,1
929,105,23,7,14556.49,11.52,7,200000,738772,739046,1321.62,2,9,1,2,400273,2,1,3,8,923,274,1
930,29,26,2,22971.74,6.82,2,2000,738054,738937,8313.73,2,33,1,1,701482,2,3,8,9,571,883,1
931,195,11,3,3806.74,10.73,18,5000,738085,738876,1418.84,2,32,1,1,593408,3,3,5,8,669,791,1
932,109,2,1,42693.68,13.56,1,80000,737918,738709,16474.38,2,37,1,1,391897,3,1,9,9,401,791,1
933,153,1,1,8646.23,9.9,10,200000,737859,738255,6906.12,2,39,1,1,822107,2,2,9,3,414,396,1
934,107,10,2,30317.5,13.46,17,150000,738346,738711,0,0,23,0,0,531769,3,2,6,2,590,365,0
936,128,18,1,14652.07,8.49,4,50000,738627,739327,0,0,14,0,0,350118,2,2,6,5,767,700,0
937,163,8,2,3439.73,13.27,19,100000,737542,738029,1810.87,2,50,1,1,795745,2,3,2,6,806,487,1
938,187,20,6,12383.39,13,11,100000,737474,738294,11430.48,2,52,1,1,548056,3,2,2,1,760,820,1
939,53,9,1,9899.12,14.79,8,120000,737655,738324,389.88,2,46,1,1,816135,3,2,0,4,310,669,1
940,181,31,5,4100.81,14.25,11,100000,738686,739478,0,0,12,0,0,518867,2,1,8,2,439,792,0
941,148,5,1,46407.63,14.38,9,150000,738539,738751,15875.15,2,17,1,1,453472,2,1,8,5,929,212,1
943,64,2,1,3576,14.35,6,75000,738280,738950,0,0,25,0,0,613277,2,3,4,7,253,670,0
944,16,15,4,49053.15,8.8,10,200000,738606,739490,0,0,15,0,0,520708,3,2,3,6,698,884,0
945,53,9,1,48128.74,8.96,2,2000,737485,737699,0,0,51,0,0,816135,3,2,0,4,310,214,0
946,69,24,2,6246.36,13.86,11,100000,738363,738637,3761.55,2,23,1,1,800309,1,2,0,1,631,274,1
947,101,2,1,24970.04,10.99,1,80000,738312,738707,0,0,24,0,0,797889,2,3,8,3,538,395,0
948,1,23,7,25522.75,13.78,18,5000,738724,738999,16959.8,2,11,1,2,565604,1,3,7,6,676,275,1
949,184,9,1,40551.6,7.45,15,30000,737487,737883,5102.85,2,51,1,1,955561,1,1,9,8,466,396,1
950,156,22,3,14351.77,14.64,7,200000,738629,739025,10967.58,2,14,1,2,485345,3,2,1,4,373,396,1
951,125,9,1,7735.18,5.08,7,200000,738099,738950,5805.69,2,31,1,2,853670,3,3,1,5,985,851,1
953,43,28,6,10452.68,8.11,16,60000,737622,738202,0,0,47,0,0,879916,1,3,4,5,647,580,0
955,140,26,2,24059.62,10.55,5,3000,737891,738774,0,0,38,0,0,690232,2,3,6,5,766,883,0
956,15,2,1,43634.17,14.74,16,60000,737436,737892,1070.56,2,53,1,1,971449,1,1,1,5,662,456,1
957,192,1,1,21056.44,8.86,7,200000,738337,738825,0,0,23,0,0,732207,2,3,5,8,863,488,0
958,117,26,2,19375.59,6.9,11,100000,738316,739200,0,0,24,0,0,932275,3,3,6,4,268,884,0
959,104,24,2,17102.82,12.79,16,60000,738557,739073,0,0,16,0,0,524987,2,1,3,4,714,516,0
960,166,33,2,29780.76,9.5,10,200000,738191,738494,4783.37,2,28,1,1,403349,3,3,8,8,765,303,1
961,198,21,4,25577.92,7.14,18,5000,738062,738304,0,0,33,0,0,825282,3,1,7,2,560,242,0
962,45,17,4,23546.08,6.56,18,5000,738722,739576,12210.96,1,11,0,0,750698,2,2,0,7,551,854,0
963,15,2,1,32089.42,11.07,1,80000,737523,738253,23019.02,2,50,1,1,971449,1,1,1,5,662,730,1
964,161,19,5,20101.43,10.31,9,150000,737933,738268,0,0,37,0,0,765796,1,1,1,4,351,335,0
965,159,8,2,12303.55,7.96,12,1000,738451,738908,0,0,20,0,0,605424,1,2,7,2,625,457,0
966,35,10,2,49751.38,11.83,8,120000,738189,738492,0,0,28,0,0,698130,2,3,8,8,883,303,0
967,30,7,1,8811.7,14.58,17,150000,738074,738286,6173.01,2,32,1,1,351378,3,3,6,3,835,212,1
968,160,12,1,40524.15,12.76,16,60000,738610,738916,0,0,15,0,0,457259,1,1,7,6,567,306,0
969,112,6,1,48153.64,8.81,3,90000,737662,738484,0,0,46,0,0,857219,3,3,9,7,524,822,0
970,37,27,6,22101.61,8.74,11,100000,738763,739310,11362.55,1,10,0,0,887286,2,1,8,7,880,547,0
971,87,7,1,41135.49,8.66,4,50000,737545,737971,0,0,50,0,0,426984,1,2,9,5,745,426,0
972,48,20,6,37223.63,13.04,10,200000,738729,739338,22272.19,1,11,0,0,767388,3,2,5,9,824,609,0
973,85,22,3,35902.56,5.15,3,90000,738343,739227,429.37,1,23,0,0,673558,3,2,9,1,474,884,0
974,156,22,3,6821.97,10.13,4,50000,738882,739522,6261.65,1,6,0,0,485345,3,2,1,4,373,640,0
975,141,22,3,31349.41,11.66,10,200000,738224,738834,0,0,27,0,0,824078,2,1,9,9,835,610,0
976,195,11,3,35973.48,8.65,13,80000,738598,739390,15102.32,1,15,0,0,593408,3,3,5,8,669,792,0
977,26,2,1,5121.23,12.12,4,50000,737937,738698,322.89,2,37,1,1,698383,2,1,8,2,303,761,1
978,118,26,2,3023.94,5.62,12,1000,738654,738868,619.72,2,13,1,1,569415,2,3,6,7,967,214,1
979,143,19,5,25874.17,9.76,2,2000,738878,739518,18813.42,1,6,0,0,656973,3,1,0,9,721,640,0
980,50,9,1,7123.92,7.87,9,150000,738347,738865,0,0,23,0,0,540926,1,2,2,4,724,518,0
981,25,19,5,30338.37,14.18,11,100000,738107,738472,0,0,31,0,0,912798,1,3,5,4,506,365,0
982,36,21,4,1453.62,9.35,10,200000,738224,738895,0,0,27,0,0,999664,2,3,9,9,338,671,0
983,154,14,2,4361.79,14.58,9,150000,737754,738392,0,0,43,0,0,548219,1,1,4,7,828,638,0
984,151,28,6,28735.14,11.29,6,75000,738148,738634,0,0,30,0,0,968558,2,1,7,1,636,486,0
985,152,2,1,25234.04,8.1,15,30000,738614,739498,0,0,14,0,0,997437,3,3,0,9,536,884,0
986,13,15,4,49964.97,12.94,19,100000,738874,739302,1835.31,1,6,0,0,683426,1,1,9,9,371,428,0
987,36,21,4,6270.87,5.32,5,3000,737990,738720,0,0,35,0,0,999664,2,3,9,9,338,730,0
988,179,14,2,49854.95,7.78,11,100000,738029,738881,19030.41,2,34,1,1,354771,3,1,0,6,503,852,1
989,177,21,4,42453,8.65,2,2000,737548,738005,26041.29,2,49,1,1,674434,3,3,1,2,282,457,1
990,30,7,1,35942.37,6.07,10,200000,738036,738582,1033.72,2,33,1,1,351378,3,3,6,3,835,546,1
991,198,21,4,23985.98,11.03,4,50000,738224,739047,0,0,27,0,0,825282,3,1,7,2,560,823,0
992,109,2,1,46049.81,14.47,1,80000,737452,737849,0,0,53,0,0,391897,3,1,9,9,401,397,0
993,95,29,4,34765.82,5.14,19,100000,738755,739364,0,0,10,0,0,480191,3,1,7,5,331,609,0
994,32,32,1,24019.83,14.48,2,2000,738734,739192,0,0,10,0,0,391551,2,3,0,1,413,458,0
995,79,3,2,36855.07,13.01,17,150000,738797,739255,5947.34,1,8,0,0,408683,3,2,2,8,288,458,0
996,35,10,2,36107.62,13.15,4,50000,737800,738285,0,0,41,0,0,698130,2,3,8,8,883,485,0
997,55,24,2,19114.74,6.14,1,80000,738602,739121,0,0,15,0,0,685749,1,3,0,8,788,519,0
998,177,21,4,42899.29,9.65,18,5000,738418,738691,0,0,21,0,0,674434,3,3,1,2,282,273,0
999,137,18,1,14374.88,8.2,5,3000,738775,739597,0,0,9,0,0,798090,2,3,9,9,245,822,0
1000,80,9,1,11858.05,8.19,17,150000,738842,739573,2018.63,1,7,0,0,844245,1,2,8,5,821,731,0
1001,153,1,1,45000,12.94,16,60000,738958,739598,0,0,3,0,0,822107,2,2,9,3,414,640,0
1002,67,18,1,22500,13.71,15,30000,738971,739185,0,0,3,0,0,856982,2,1,1,8,795,214,0
1003,11,31,5,60000,13.45,1,80000,738890,739560,0,0,5,0,0,840754,3,3,7,2,854,670,0
1004,51,31,5,60000,8.87,13,80000,738956,739596,7680.61,1,3,0,0,447831,2,1,6,4,294,640,0
1005,58,4,2,3750,8.99,18,5000,738960,739843,0,0,3,0,0,636279,2,2,3,8,426,883,0
1008,95,29,4,22500,9.36,15,30000,738992,739448,0,0,2,0,0,480191,3,1,7,5,331,456,0
1009,177,21,4,22500,11.83,15,30000,739003,739278,19135.09,1,2,0,0,674434,3,3,1,2,282,275,0
1010,7,27,6,37500,13.29,4,50000,738960,739386,0,0,3,0,0,380550,2,3,9,3,517,426,0
1011,14,27,6,2250,12.36,5,3000,739021,739297,2216.53,1,1,0,0,380722,3,1,3,8,700,276,0
1013,53,9,1,3750,13.75,18,5000,738913,739187,0,0,5,0,0,816135,3,2,0,4,310,274,0
1015,79,3,2,750,6.2,12,1000,739044,739409,454.54,1,0,0,0,408683,3,2,2,8,288,365,0
1017,191,16,3,1500,7.83,2,2000,738975,739220,481.03,1,3,0,0,939400,1,3,1,2,287,245,0
1018,174,16,3,56250,6.81,6,75000,738949,739801,20789.44,1,3,0,0,890957,1,2,3,3,346,852,0
1019,152,2,1,60000,11.66,1,80000,739036,739220,7550.42,1,1,0,0,997437,3,3,0,9,536,184,0
1023,118,26,2,75000,13.35,19,100000,738925,739472,23130.51,1,4,0,0,569415,2,3,6,7,967,547,0
1024,82,19,5,60000,14.42,1,80000,739023,739784,0,0,1,0,0,958776,2,1,5,7,573,761,0
1025,195,11,3,37500,5.71,4,50000,739001,739672,0,0,2,0,0,593408,3,3,5,8,669,671,0
1026,92,17,4,22500,10.46,15,30000,739024,739634,0,0,1,0,0,364482,1,1,9,7,918,610,0
1027,59,29,4,56250,13.99,6,75000,739006,739493,0,0,2,0,0,848045,2,1,3,7,869,487,0
1028,58,4,2,1500,7.62,2,2000,739031,739488,0,0,1,0,0,636279,2,2,3,8,426,457,0
1034,48,20,6,750,8.25,12,1000,738886,739586,0,0,5,0,0,767388,3,2,5,9,824,700,0
1037,156,22,3,60000,12.27,13,80000,738963,739665,0,0,3,0,0,485345,3,2,1,4,373,702,0
1038,51,31,5,60000,9.13,1,80000,738926,739807,0,0,4,0,0,447831,2,1,6,4,294,881,0
1039,146,14,2,56250,13.43,6,75000,738979,739223,18412.53,1,2,0,0,606756,1,1,4,4,466,244,0
1040,74,6,1,22500,11.27,15,30000,738928,739444,0,0,4,0,0,739923,3,3,2,7,944,516,0
1041,132,5,1,75000,5.35,19,100000,738944,739187,0,0,4,0,0,917816,1,1,3,7,839,243,0
1044,148,5,1,3750,10.66,18,5000,738952,739409,0,0,3,0,0,453472,2,1,8,5,929,457,0
1050,21,15,4,22500,13.66,15,30000,738893,739471,0,0,5,0,0,973024,2,2,8,9,982,578,0
1052,55,24,2,37500,7.44,4,50000,738981,739833,1451.76,1,2,0,0,685749,1,3,0,8,788,852,0
1055,101,2,1,1500,12.64,2,2000,739042,739225,0,0,0,0,0,797889,2,3,8,3,538,183,0
1058,24,7,1,750,10.95,12,1000,739006,739340,0,0,2,0,0,580998,2,2,5,3,554,334,0
1059,63,6,1,750,9.35,12,1000,739003,739521,0,0,2,0,0,956188,3,3,8,7,441,518,0
1064,198,21,4,45000,13.21,16,60000,738914,739492,9629.84,1,5,0,0,825282,3,1,7,2,560,578,0
1067,60,14,2,22500,14.09,15,30000,738918,739799,16453.13,1,4,0,0,971310,2,1,2,9,953,881,0
1069,177,21,4,750,9.96,12,1000,739015,739350,0,0,1,0,0,674434,3,3,1,2,282,335,0
1070,158,15,4,3750,12.02,18,5000,738947,739799,0,0,3,0,0,547953,1,1,8,8,629,852,0
1071,151,28,6,67500,11.28,3,90000,738950,739407,0,0,3,0,0,968558,2,1,7,1,636,457,0
1072,129,4,2,67500,8.72,3,90000,739013,739623,0,0,1,0,0,953712,3,1,9,8,643,610,0
1074,92,17,4,75000,11.34,11,100000,738886,739160,5182.33,1,5,0,0,364482,1,1,9,7,918,274,0
1076,117,26,2,45000,14.69,16,60000,738925,739776,24623.18,1,4,0,0,932275,3,3,6,4,268,851,0
1078,98,22,3,750,10.51,12,1000,738985,739260,116.91,1,2,0,0,662965,1,2,3,2,837,275,0
1079,111,20,6,3750,12.18,18,5000,738930,739204,0,0,4,0,0,501732,1,3,4,8,937,274,0
1080,195,11,3,60000,7.93,1,80000,738959,739416,0,0,3,0,0,593408,3,3,5,8,669,457,0
1082,106,11,3,37500,13.54,4,50000,739023,739419,5979.24,1,1,0,0,876178,3,1,7,1,889,396,0
1083,31,4,2,45000,7.45,16,60000,738991,739782,0,0,2,0,0,609535,2,3,9,2,654,791,0
1086,190,17,4,37500,13.13,4,50000,739046,739898,0,0,0,0,0,991501,2,2,7,3,743,852,0
1087,183,10,2,1500,6.51,2,2000,739025,739239,177.74,1,1,0,0,576739,2,2,6,3,588,214,0
1092,133,17,4,56250,13.2,6,75000,739051,739934,18827.22,1,0,0,0,427465,3,3,0,4,754,883,0
1093,99,2,1,60000,13.7,13,80000,738893,739683,0,0,5,0,0,411185,2,2,2,6,330,790,0
1094,42,15,4,56250,6.21,6,75000,738968,739213,2898.37,1,3,0,0,351179,3,1,6,2,922,245,0
1098,58,4,2,45000,7.32,16,60000,738936,739544,0,0,4,0,0,636279,2,2,3,8,426,608,0
1100,115,16,3,37500,8.53,4,50000,738903,739116,0,0,5,0,0,544872,3,3,3,6,595,213,0
1102,184,9,1,75000,12.7,19,100000,738946,739829,13991.13,1,3,0,0,955561,1,1,9,8,466,883,0
1104,163,8,2,75000,12.73,19,100000,739043,739653,19964.64,1,0,0,0,795745,2,3,2,6,806,610,0
1106,155,29,4,75000,8.48,19,100000,739024,739481,13942.24,1,1,0,0,467555,2,2,0,4,309,457,0
1109,22,11,3,750,12.43,12,1000,739006,739340,0,0,2,0,0,409557,2,2,0,7,875,334,0
1110,74,6,1,22500,14.33,15,30000,738906,739241,0,0,5,0,0,739923,3,3,2,7,944,335,0
1111,83,26,2,60000,6.4,13,80000,739002,739489,0,0,2,0,0,370582,3,2,8,2,463,487,0
1114,3,8,2,750,5.95,12,1000,738901,739571,0,0,5,0,0,502077,3,3,5,6,808,670,0
1115,198,21,4,67500,5.19,3,90000,738956,739627,0,0,3,0,0,825282,3,1,7,2,560,671,0
1116,164,25,4,3750,14.95,18,5000,738928,739779,1258.94,1,4,0,0,399064,1,1,7,6,932,851,0
1117,140,26,2,75000,13.68,11,100000,738986,739534,16890.19,1,2,0,0,690232,2,3,6,5,766,548,0
1119,78,27,6,1500,6.07,2,2000,738924,739318,0,0,4,0,0,993994,1,3,7,5,357,394,0
1120,151,28,6,60000,7.76,1,80000,738893,739106,0,0,5,0,0,968558,2,1,7,1,636,213,0
1121,168,19,5,75000,12.4,11,100000,738894,739625,0,0,5,0,0,715327,2,1,3,4,385,731,0
1124,198,21,4,60000,10.94,1,80000,738938,739819,9426.92,1,4,0,0,825282,3,1,7,2,560,881,0
1125,136,1,1,2250,8.81,5,3000,738991,739782,0,0,2,0,0,926469,1,3,5,3,931,791,0
1126,63,6,1,22500,12.5,15,30000,738915,739097,2209.13,1,5,0,0,956188,3,3,8,7,441,182,0
1129,160,12,1,750,7.35,12,1000,738959,739842,0,0,3,0,0,457259,1,1,7,6,567,883,0
1131,120,23,7,67500,9.78,3,90000,738912,739309,0,0,5,0,0,755415,2,2,0,3,940,397,0
1132,165,28,6,1500,9.6,2,2000,738930,739446,0,0,4,0,0,545991,2,2,9,3,618,516,0
1133,147,9,1,75000,13.83,11,100000,739030,739730,25860.44,1,1,0,0,768111,3,2,9,8,535,700,0
1135,200,5,1,60000,12.37,13,80000,738974,739400,0,0,3,0,0,996677,1,3,4,2,375,426,0
1137,75,7,1,37500,7.13,4,50000,738913,739734,0,0,5,0,0,429184,3,3,4,5,716,821,0
1139,90,18,1,750,12.11,12,1000,738949,739286,717.4,1,3,0,0,471478,1,2,7,5,925,337,0
1140,1,23,7,45000,8.43,16,60000,738946,739617,0,0,3,0,0,565604,1,3,7,6,676,671,0
1141,87,7,1,60000,6.87,13,80000,738924,739410,0,0,4,0,0,426984,1,2,9,5,745,486,0
1142,197,10,2,2250,14.39,5,3000,739035,739553,0,0,1,0,0,821398,2,2,4,9,324,518,0
1143,159,8,2,2250,6.47,5,3000,738975,739858,0,0,3,0,0,605424,1,2,7,2,625,883,0
1145,174,16,3,22500,10.37,15,30000,739036,739401,0,0,1,0,0,890957,1,2,3,3,346,365,0
1147,176,2,1,60000,8.6,13,80000,739026,739391,0,0,1,0,0,722226,3,2,5,5,424,365,0
1149,58,4,2,37500,8.45,4,50000,738956,739505,20785.45,1,3,0,0,636279,2,2,3,8,426,549,0
1150,80,9,1,2250,11,5,3000,738949,739801,1357.25,1,3,0,0,844245,1,2,8,5,821,852,0
1151,106,11,3,2250,13.28,5,3000,738903,739481,0,0,5,0,0,876178,3,1,7,1,889,578,0
1154,96,5,1,60000,5.47,1,80000,738900,739417,9480.28,1,5,0,0,712034,1,3,5,3,580,517,0
1155,53,9,1,2250,7.92,5,3000,738902,739511,0,0,5,0,0,816135,3,2,0,4,310,609,0
1156,185,21,4,45000,5.38,16,60000,738901,739298,23275.64,1,5,0,0,932942,2,2,7,5,840,397,0
1157,66,5,1,750,6.38,12,1000,738997,739637,0,0,2,0,0,530937,2,3,5,7,960,640,0
1158,166,33,2,3750,12.73,18,5000,738921,739103,0,0,4,0,0,403349,3,3,8,8,765,182,0
1159,20,29,4,22500,8.75,15,30000,738978,739830,0,0,2,0,0,705387,1,2,7,5,571,852,0
1160,177,21,4,2250,11.66,5,3000,738926,739261,0,0,4,0,0,674434,3,3,1,2,282,335,0
1162,158,15,4,60000,12.2,1,80000,738949,739801,26553.38,1,3,0,0,547953,1,1,8,8,629,852,0
1165,7,27,6,75000,9.17,19,100000,738967,739881,0,0,3,0,0,380550,2,3,9,3,517,914,0
1166,179,14,2,45000,5.56,16,60000,738923,739835,22148.43,1,4,0,0,354771,3,1,0,6,503,912,0
1167,28,21,4,37500,14.11,4,50000,738949,739314,0,0,3,0,0,435738,3,3,7,2,676,365,0
