user_id,edad,genero,pais,tipo_plan,cursos_inscritos,cursos_completados,horas_totales_plataforma,ultima_actividad_dias,nivel_satisfaccion,uso_dispositivo,contacto_soporte,churn
3954,37,Femenino,Perú,Mensual,4,3,4.0,9,3,PC,0,0
3955,45,Femenino,Chile,Mensual,0,3,5.8,55,4,PC,0,0
3956,33,Masculino,Argentina,Mensual,2,0,3.4,72,2,PC,0,1
3957,64,Masculino,México,Anual,8,1,16.5,21,5,PC,1,0
3958,34,Otro,Argentina,Gratis,3,3,5.2,9,2,Móvil,0,0
3959,57,Masculino,Perú,Anual,2,0,10.1,83,1,Tablet,0,1
3960,45,Masculino,Colombia,Mensual,2,1,9.9,19,2,Móvil,0,0
3961,29,Femenino,Chile,Mensual,1,1,2.5,50,1,PC,0,0
3962,44,Masculino,Colombia,Trimestral,3,5,17.7,9,3,Móvil,0,0
3963,59,Femenino,Perú,Mensual,2,0,7.4,82,4,PC,0,0
3964,64,Femenino,Chile,Mensual,2,3,21.9,40,1,Móvil,1,1
3965,47,Masculino,Ecuador,Trimestral,3,0,13.8,79,3,Móvil,1,1
3966,58,Masculino,Ecuador,Mensual,5,2,9.3,39,3,Mixto,0,0
3967,51,Masculino,Argentina,Mensual,1,2,10.8,75,4,PC,0,0
3968,54,Femenino,Argentina,Trimestral,3,3,19.3,4,5,PC,0,0
3969,23,Femenino,Perú,Mensual,4,1,8.2,42,5,Móvil,0,0
3970,24,Masculino,Ecuador,Mensual,4,2,28.5,66,2,PC,0,1
3971,49,Masculino,Chile,Trimestral,5,3,4.2,23,5,Tablet,0,0
3972,49,Femenino,Ecuador,Mensual,5,1,15.1,89,2,Móvil,0,0
3973,42,Femenino,Argentina,Gratis,0,1,9.8,30,1,PC,1,1
3974,50,Masculino,Perú,Trimestral,4,2,9.2,58,1,PC,0,0
3975,24,Masculino,Ecuador,Gratis,3,5,17.1,66,2,PC,0,1
3976,29,Masculino,Perú,Trimestral,2,3,10.5,62,4,Móvil,0,1
3977,33,Femenino,Ecuador,Anual,3,1,10.9,0,4,Móvil,0,0
3978,33,Otro,Colombia,Mensual,4,1,9.3,74,5,Móvil,0,1
3979,60,Masculino,Ecuador,Gratis,5,2,6.2,68,1,Móvil,0,0
3980,53,Femenino,Argentina,Gratis,5,1,6.3,70,1,Móvil,0,1
3981,30,Masculino,Chile,Mensual,2,3,7.2,32,4,PC,0,0
3982,24,Masculino,Argentina,Anual,4,2,12.5,76,3,Móvil,1,0
3983,53,Masculino,Argentina,Mensual,1,1,7.8,62,4,Tablet,0,1
3984,64,Femenino,Argentina,Gratis,6,3,4.0,41,4,PC,0,0
3985,26,Femenino,Perú,Mensual,5,1,2.7,30,3,PC,1,0
3986,49,Femenino,México,Trimestral,4,2,5.2,51,5,Móvil,0,0
3987,28,Masculino,México,Mensual,1,2,5.5,49,2,Móvil,0,1
3988,25,Masculino,Colombia,Trimestral,2,3,6.5,12,5,Tablet,0,0
3989,50,Masculino,Argentina,Mensual,3,4,11.0,64,3,PC,0,1
3990,40,Femenino,México,Trimestral,5,1,1.5,37,3,Móvil,0,0
3991,42,Masculino,Colombia,Mensual,1,3,2.7,38,5,PC,0,0
3992,25,Femenino,Perú,Gratis,0,0,2.0,41,2,Móvil,1,0
3993,62,Masculino,Argentina,Trimestral,2,0,1.6,38,5,PC,0,1
3994,39,Masculino,Chile,Mensual,2,4,4.0,41,1,Mixto,0,0
3995,21,Femenino,Perú,Gratis,4,3,18.2,72,1,PC,0,0
3996,57,Masculino,Colombia,Anual,1,3,10.8,69,1,Tablet,0,1
3997,20,Masculino,Perú,Mensual,1,4,17.2,72,2,PC,0,0
3998,46,Masculino,Chile,Gratis,3,3,6.9,41,2,Móvil,0,1
3999,58,Femenino,Perú,Mensual,5,1,3.4,28,3,PC,1,0
4000,46,Femenino,Colombia,Trimestral,2,1,7.3,67,4,PC,0,0
4001,51,Masculino,Chile,Mensual,1,0,10.5,24,2,Tablet,0,0
4002,51,Femenino,Chile,Gratis,3,3,17.5,15,4,PC,0,0
4003,45,Masculino,Perú,Mensual,3,2,6.0,56,1,Móvil,1,0
4004,30,Masculino,Chile,Mensual,1,0,10.2,33,1,Móvil,1,1
4005,32,Masculino,Perú,Trimestral,3,2,6.1,74,4,PC,0,0
4006,40,Femenino,Argentina,Gratis,1,1,16.9,8,5,PC,0,0
4007,61,Masculino,Chile,Mensual,4,1,3.0,34,3,Tablet,0,0
4008,43,Masculino,Perú,Gratis,2,3,13.1,26,3,Móvil,0,0
4009,21,Masculino,Argentina,Mensual,1,1,10.2,38,5,Tablet,0,0
4010,43,Masculino,Chile,Anual,3,1,10.9,44,4,PC,0,0
4011,57,Femenino,Argentina,Gratis,3,0,8.5,59,4,PC,0,1
4012,26,Masculino,Ecuador,Mensual,5,0,11.7,42,2,PC,0,1
4013,22,Masculino,Chile,Mensual,3,1,7.1,60,1,Móvil,0,0
4014,49,Femenino,Ecuador,Trimestral,2,2,3.2,68,1,Móvil,1,1
4015,37,Masculino,Colombia,Mensual,2,0,11.7,15,4,Móvil,1,0
4016,28,Femenino,Colombia,Mensual,2,1,7.3,1,2,Móvil,1,1
4017,32,Femenino,Perú,Trimestral,1,0,1.6,73,2,PC,0,1
4018,49,Masculino,México,Trimestral,1,4,4.6,18,3,PC,1,0
4019,45,Femenino,Ecuador,Trimestral,4,3,10.3,63,3,PC,1,0
4020,39,Masculino,Ecuador,Mensual,6,3,0.6,19,4,Mixto,0,0
4021,58,Femenino,Colombia,Anual,2,4,23.0,57,3,PC,0,0
4022,34,Masculino,Ecuador,Gratis,2,4,10.0,59,2,PC,0,0
4023,43,Masculino,México,Gratis,3,3,3.6,58,5,PC,0,0
4024,61,Femenino,Argentina,Mensual,2,2,10.4,50,1,Mixto,1,0
4025,24,Femenino,Argentina,Mensual,4,2,14.0,34,4,PC,0,0
4026,59,Otro,México,Trimestral,2,0,15.6,9,3,Móvil,0,1
4027,43,Femenino,Ecuador,Gratis,1,2,3.7,35,3,PC,0,0
4028,42,Masculino,Ecuador,Trimestral,1,1,2.3,52,2,Móvil,0,0
4029,27,Masculino,Ecuador,Trimestral,3,2,11.5,53,3,Móvil,0,0
4030,62,Masculino,Perú,Mensual,2,2,13.1,15,1,Móvil,0,0
4031,36,Femenino,Chile,Trimestral,4,2,10.6,49,4,Tablet,1,0
4032,28,Masculino,México,Gratis,3,3,11.5,25,3,PC,0,0
4033,30,Otro,México,Gratis,4,2,2.6,30,5,PC,0,0
4034,25,Masculino,México,Trimestral,3,1,4.4,60,5,Móvil,1,0
4035,57,Masculino,México,Mensual,2,2,7.5,41,4,Móvil,0,0
4036,21,Masculino,México,Gratis,3,2,16.8,0,5,Tablet,0,0
4037,64,Femenino,Ecuador,Mensual,2,5,11.1,86,5,PC,1,0
4038,48,Femenino,Perú,Trimestral,2,5,16.0,41,3,PC,0,0
4039,45,Femenino,Colombia,Mensual,4,1,11.3,48,5,Móvil,0,0
4040,28,Masculino,Ecuador,Mensual,1,3,27.4,18,3,Móvil,1,0
4041,60,Femenino,Ecuador,Mensual,2,1,8.7,79,1,Móvil,0,1
4042,18,Masculino,Chile,Trimestral,4,0,7.6,56,2,Móvil,0,1
4043,64,Femenino,Colombia,Gratis,2,3,11.8,7,3,Móvil,1,0
4044,55,Femenino,México,Gratis,0,1,8.2,61,2,Móvil,0,0
4045,41,Masculino,Colombia,Mensual,3,0,5.4,79,3,PC,0,0
4046,64,Femenino,Perú,Mensual,3,2,2.9,75,3,PC,0,1
4047,48,Femenino,Argentina,Mensual,1,2,6.7,8,4,PC,0,0
4048,58,Masculino,Ecuador,Gratis,7,2,10.9,6,3,Móvil,0,0
4049,63,Femenino,Colombia,Gratis,6,1,12.5,39,5,Móvil,0,0
4050,43,Masculino,Chile,Gratis,6,1,15.7,60,5,PC,0,0
4051,22,Masculino,Perú,Gratis,4,3,6.4,22,3,Móvil,0,0
4052,37,Masculino,Argentina,Mensual,6,0,17.7,40,1,Móvil,0,0
4053,58,Masculino,Perú,Mensual,5,5,6.4,71,5,PC,0,0
4054,28,Femenino,México,Mensual,3,5,6.7,22,2,Tablet,0,0
4055,50,Masculino,Argentina,Mensual,1,1,12.5,83,1,Móvil,0,0
4056,55,Femenino,Chile,Gratis,5,1,10.1,10,2,PC,0,0
4057,44,Masculino,Argentina,Mensual,4,0,3.5,0,3,Móvil,0,0
4058,51,Otro,Chile,Gratis,1,3,7.8,48,3,PC,0,0
4059,32,Femenino,México,Gratis,4,3,3.6,43,3,Tablet,0,0
4060,49,Femenino,Chile,Gratis,1,2,3.0,68,5,PC,0,0
4061,38,Masculino,Perú,Anual,3,2,13.9,13,1,Tablet,0,1
4062,63,Masculino,Colombia,Mensual,5,0,5.2,6,2,PC,0,1
4063,22,Masculino,Perú,Anual,2,0,2.5,59,4,PC,0,1
4064,23,Femenino,Ecuador,Mensual,7,2,5.7,23,1,PC,0,0
4065,55,Femenino,Perú,Mensual,5,3,15.2,3,2,PC,0,0
4066,39,Masculino,Argentina,Trimestral,2,4,4.6,26,4,PC,0,0
4067,35,Masculino,México,Gratis,2,1,7.2,61,1,Móvil,1,1
4068,31,Femenino,Ecuador,Gratis,6,2,3.7,6,1,Móvil,0,1
4069,27,Masculino,Ecuador,Anual,1,1,5.1,53,3,Móvil,0,0
4070,63,Femenino,Ecuador,Mensual,1,5,2.2,87,1,PC,0,1
4071,30,Femenino,Colombia,Gratis,2,2,1.5,72,2,Móvil,0,1
4072,48,Femenino,Chile,Gratis,2,0,17.9,64,3,Móvil,0,0
4073,47,Masculino,Argentina,Anual,2,3,13.9,86,1,Móvil,0,0
4074,20,Masculino,México,Trimestral,1,2,7.1,66,3,Móvil,0,0
4075,47,Femenino,Colombia,Mensual,2,2,9.3,19,4,PC,0,0
4076,23,Otro,Perú,Gratis,2,0,6.2,57,2,Móvil,0,1
4077,46,Masculino,México,Trimestral,2,0,5.5,47,4,Móvil,1,1
4078,25,Masculino,Ecuador,Mensual,8,1,15.5,25,2,Móvil,0,0
4079,61,Femenino,México,Mensual,2,3,18.3,33,5,Mixto,0,0
4080,62,Otro,México,Mensual,4,2,4.0,31,4,Móvil,0,0
4081,60,Femenino,Perú,Mensual,3,4,5.6,39,5,PC,1,0
4082,61,Otro,Chile,Mensual,6,2,31.4,4,3,PC,0,0
4083,50,Masculino,Argentina,Trimestral,2,4,11.3,9,4,Móvil,0,0
4084,34,Masculino,Ecuador,Trimestral,1,1,15.0,72,1,Mixto,0,1
4085,28,Femenino,Chile,Mensual,2,5,11.3,45,2,Móvil,0,1
4086,30,Femenino,Colombia,Gratis,3,3,4.3,31,1,Tablet,0,0
4087,28,Masculino,Ecuador,Gratis,5,2,8.7,60,1,Móvil,0,1
4088,48,Masculino,Argentina,Mensual,3,1,15.1,84,3,Móvil,0,0
4089,45,Femenino,Colombia,Mensual,5,2,15.2,41,3,PC,0,0
4090,61,Masculino,Perú,Mensual,1,1,6.4,25,1,Mixto,0,0
4091,23,Masculino,Chile,Gratis,4,4,23.0,22,1,PC,0,0
4092,58,Femenino,Ecuador,Gratis,2,5,12.6,8,1,Tablet,0,0
4093,33,Femenino,México,Mensual,3,3,4.2,68,2,Móvil,0,0
4094,21,Femenino,Argentina,Mensual,3,0,3.3,54,3,Tablet,0,1
4095,52,Masculino,Ecuador,Mensual,2,2,4.2,7,4,Móvil,0,0
4096,43,Femenino,México,Mensual,3,4,7.4,55,3,Móvil,0,0
4097,29,Femenino,Ecuador,Trimestral,3,3,10.6,54,1,Móvil,0,0
4098,28,Femenino,Colombia,Trimestral,3,3,4.6,42,4,Mixto,1,0
4099,54,Femenino,México,Mensual,8,0,4.1,74,4,PC,0,0
4100,42,Masculino,México,Gratis,6,4,4.9,55,4,Móvil,0,0
4101,35,Masculino,Ecuador,Mensual,1,3,3.9,35,3,Móvil,0,0
4102,36,Masculino,Perú,Mensual,3,2,22.7,17,1,Móvil,0,0
4103,40,Masculino,Perú,Gratis,3,1,7.9,30,1,Móvil,1,0
4104,55,Femenino,Chile,Anual,2,1,2.0,7,5,Móvil,1,0
4105,35,Femenino,Colombia,Mensual,2,1,3.3,18,2,Móvil,1,0
4106,43,Femenino,Perú,Mensual,2,3,8.1,21,3,Mixto,0,0
4107,23,Femenino,Ecuador,Mensual,8,1,12.6,65,5,Tablet,0,0
4108,21,Masculino,Perú,Gratis,3,1,10.0,10,5,Móvil,1,0
4109,61,Masculino,Chile,Gratis,2,2,8.4,66,5,Mixto,0,1
4110,46,Masculino,Argentina,Mensual,5,1,11.5,32,3,PC,0,0
4111,51,Masculino,Chile,Gratis,3,2,27.8,73,2,PC,0,0
4112,34,Masculino,México,Gratis,3,0,15.9,52,4,PC,0,0
4113,60,Femenino,México,Anual,3,1,9.6,44,2,Mixto,0,0
4114,60,Otro,Perú,Mensual,1,2,8.4,66,2,Móvil,0,1
4115,33,Masculino,Perú,Gratis,2,0,4.2,38,1,Móvil,1,1
4116,19,Masculino,Chile,Mensual,2,0,2.2,36,5,PC,0,0
4117,51,Femenino,Chile,Mensual,6,5,14.1,49,5,PC,0,0
4118,25,Masculino,Ecuador,Mensual,3,2,14.0,27,4,Móvil,0,0
4119,30,Femenino,Colombia,Gratis,1,3,4.8,13,1,Mixto,0,0
4120,59,Femenino,Ecuador,Mensual,2,1,4.6,51,4,Móvil,0,0
4121,25,Otro,México,Gratis,2,1,23.8,29,3,Móvil,0,0
4122,47,Masculino,Ecuador,Mensual,2,2,4.1,29,1,Móvil,0,0
4123,49,Femenino,Chile,Mensual,2,0,12.5,26,5,PC,0,0
4124,53,Femenino,Ecuador,Gratis,6,1,16.3,65,4,Mixto,0,0
4125,64,Femenino,Argentina,Gratis,3,0,7.6,76,1,PC,0,1
4126,47,Masculino,Colombia,Mensual,3,3,9.8,38,1,PC,0,1
4127,18,Masculino,Chile,Mensual,5,0,6.5,41,2,Mixto,0,0
4128,60,Femenino,Perú,Gratis,2,2,2.1,27,1,Móvil,1,0
4129,56,Femenino,Ecuador,Gratis,2,5,12.5,83,1,Móvil,0,1
4130,34,Femenino,Chile,Anual,1,1,0.8,62,5,Tablet,1,0
4131,37,Femenino,Perú,Gratis,4,2,12.6,54,3,PC,1,0
4132,41,Femenino,Perú,Anual,2,1,12.7,17,4,Móvil,0,0
4133,39,Masculino,México,Gratis,2,6,10.1,33,3,PC,0,0
4134,46,Femenino,México,Gratis,2,0,10.0,56,1,Móvil,0,1
4135,39,Femenino,Chile,Mensual,1,0,4.8,44,5,PC,0,0
4136,61,Femenino,Chile,Gratis,5,3,4.2,80,5,PC,0,0
4137,26,Otro,Argentina,Gratis,5,1,10.4,37,5,Móvil,0,0
4138,54,Masculino,Colombia,Gratis,1,2,1.6,22,5,Mixto,0,0
4139,27,Femenino,Colombia,Anual,0,3,8.2,30,2,Tablet,0,1
4140,53,Masculino,Chile,Mensual,1,1,5.6,8,1,PC,0,1
4141,54,Masculino,México,Mensual,0,1,5.4,34,2,Móvil,0,0
4142,45,Femenino,Ecuador,Trimestral,1,3,6.9,24,2,Móvil,0,0
4143,45,Masculino,Argentina,Trimestral,2,3,13.5,38,1,PC,0,0
4144,59,Femenino,Colombia,Mensual,3,1,4.3,29,5,Móvil,1,0
4145,60,Masculino,Chile,Mensual,2,1,3.9,4,4,Móvil,0,0
4146,38,Masculino,México,Gratis,3,3,6.6,27,5,PC,0,0
4147,41,Femenino,México,Gratis,3,2,5.9,6,5,Tablet,0,0
4148,59,Femenino,México,Gratis,2,1,13.2,41,2,Tablet,0,0
4149,57,Otro,Ecuador,Gratis,3,2,7.4,41,3,PC,0,0
4150,19,Femenino,Perú,Gratis,4,2,7.4,56,5,PC,1,0
4151,25,Femenino,Ecuador,Anual,4,3,1.1,82,1,PC,0,1
4152,44,Masculino,México,Anual,1,1,6.7,63,1,PC,1,1
4153,39,Masculino,Chile,Gratis,3,1,18.6,88,1,Tablet,0,1
4154,54,Masculino,Argentina,Gratis,5,2,8.2,62,2,PC,0,1
4155,44,Femenino,Ecuador,Gratis,9,4,9.2,17,4,Mixto,0,0
4156,46,Femenino,Chile,Gratis,3,4,7.4,89,4,Mixto,0,0
4157,20,Masculino,México,Gratis,4,1,13.9,44,4,Móvil,1,0
4158,61,Femenino,Argentina,Anual,4,3,25.5,19,5,Mixto,0,0
4159,30,Femenino,Colombia,Gratis,4,2,1.0,1,5,Móvil,1,0
4160,62,Masculino,Colombia,Gratis,1,4,1.4,63,3,Mixto,0,0
4161,27,Masculino,Chile,Gratis,2,5,4.5,29,3,Tablet,1,0
4162,53,Femenino,Argentina,Anual,1,2,11.6,21,3,Mixto,0,0
4163,26,Femenino,Chile,Anual,5,2,6.6,33,2,PC,0,1
4164,44,Femenino,Argentina,Trimestral,3,3,11.5,34,4,Móvil,1,0
4165,51,Masculino,Argentina,Mensual,1,3,7.5,68,5,Móvil,0,0
4166,18,Otro,Chile,Gratis,3,1,8.2,56,3,Móvil,0,0
4167,49,Masculino,Argentina,Gratis,3,1,6.6,14,2,Móvil,0,0
4168,42,Masculino,Ecuador,Mensual,4,4,5.7,38,3,Mixto,0,0
4169,46,Otro,México,Trimestral,4,0,17.2,78,5,Móvil,0,0
4170,24,Masculino,Argentina,Gratis,2,1,3.5,27,3,PC,0,0
4171,20,Femenino,Ecuador,Mensual,0,3,12.6,11,2,PC,1,0
4172,37,Masculino,Argentina,Mensual,5,3,19.0,66,2,Móvil,0,1
4173,37,Femenino,Ecuador,Gratis,2,1,10.5,9,3,Móvil,0,0
4174,47,Otro,Chile,Mensual,0,3,22.9,6,5,Mixto,0,0
4175,52,Masculino,Colombia,Mensual,3,2,2.2,42,2,Tablet,0,0
4176,52,Femenino,Perú,Gratis,0,2,3.0,80,4,PC,0,0
4177,56,Masculino,Argentina,Mensual,2,0,15.9,19,2,Móvil,0,1
4178,44,Femenino,Perú,Anual,4,1,7.1,46,1,Móvil,0,1
4179,43,Masculino,Argentina,Gratis,2,2,13.5,27,3,PC,0,0
4180,31,Masculino,Chile,Mensual,7,1,5.9,75,4,PC,1,1
4181,34,Masculino,Chile,Gratis,0,2,12.1,17,5,Mixto,0,0
4182,35,Masculino,Ecuador,Mensual,1,1,7.3,56,4,Móvil,1,0
4183,62,Otro,Argentina,Trimestral,2,0,2.3,50,2,PC,0,0
4184,46,Masculino,Chile,Mensual,1,2,13.3,36,2,PC,0,0
4185,37,Masculino,Chile,Gratis,1,0,4.0,75,1,Móvil,0,1
4186,44,Masculino,Argentina,Anual,3,2,1.7,7,4,Móvil,0,0
4187,35,Masculino,Ecuador,Trimestral,2,2,2.7,82,2,Móvil,0,0
4188,21,Femenino,Ecuador,Mensual,3,2,12.2,69,5,PC,0,0
4189,18,Otro,Ecuador,Mensual,1,3,5.0,43,5,Móvil,0,0
4190,18,Masculino,Ecuador,Gratis,3,1,7.3,64,4,PC,1,1
4191,43,Femenino,Colombia,Trimestral,2,2,13.4,49,4,PC,0,0
4192,62,Femenino,Argentina,Mensual,3,3,22.8,18,1,PC,1,0
4193,37,Masculino,Colombia,Mensual,2,3,6.6,48,4,Móvil,0,0
4194,40,Femenino,Chile,Gratis,7,2,18.8,66,5,PC,1,0
4195,27,Femenino,Colombia,Mensual,4,2,3.6,45,4,Móvil,0,0
4196,28,Femenino,Ecuador,Trimestral,7,2,8.2,69,2,Tablet,1,1
4197,58,Femenino,Chile,Anual,2,4,20.9,29,2,Mixto,0,0
4198,58,Masculino,Colombia,Gratis,1,4,2.5,36,4,Móvil,0,0
4199,22,Otro,Colombia,Mensual,4,3,12.5,69,3,PC,0,0
4200,18,Femenino,Argentina,Mensual,2,1,4.1,80,4,Móvil,0,1
4201,34,Femenino,Colombia,Trimestral,5,1,10.0,46,1,PC,0,0
4202,39,Femenino,Chile,Trimestral,2,1,7.7,78,5,Móvil,1,0
4203,51,Masculino,Ecuador,Anual,2,0,14.7,82,5,Móvil,1,1
4204,62,Otro,Argentina,Anual,1,3,15.0,29,4,PC,1,0
4205,58,Femenino,Colombia,Gratis,1,1,5.0,72,3,Móvil,0,0
4206,46,Masculino,Argentina,Trimestral,5,1,11.2,33,5,PC,0,0
4207,21,Masculino,Perú,Mensual,2,4,5.6,89,3,Tablet,0,0
4208,22,Femenino,Argentina,Gratis,3,1,0.8,60,5,Mixto,0,0
4209,28,Masculino,Ecuador,Gratis,2,5,11.6,34,2,Móvil,0,0
4210,38,Masculino,Perú,Gratis,4,2,3.4,65,1,PC,0,0
4211,52,Femenino,Perú,Trimestral,3,1,7.1,12,5,PC,0,0
4212,29,Masculino,Argentina,Mensual,5,2,18.9,59,4,Móvil,0,0
4213,43,Masculino,Chile,Trimestral,2,6,11.4,8,2,PC,0,0
4214,36,Masculino,Ecuador,Mensual,2,1,5.2,20,3,Tablet,0,0
4215,62,Masculino,Chile,Mensual,4,4,3.9,40,1,PC,0,0
4216,24,Femenino,Ecuador,Gratis,3,0,9.3,64,3,PC,0,0
4217,64,Femenino,Ecuador,Mensual,2,4,27.6,83,3,Móvil,0,1
4218,24,Masculino,Chile,Mensual,3,2,5.6,48,5,PC,0,0
4219,43,Masculino,México,Gratis,2,2,20.3,68,2,Mixto,0,1
4220,57,Femenino,Perú,Trimestral,7,2,17.0,11,1,Mixto,1,0
4221,22,Masculino,Argentina,Mensual,2,2,4.3,20,2,PC,1,1
4222,38,Masculino,Chile,Gratis,5,3,11.9,60,2,Tablet,0,1
4223,31,Masculino,Chile,Trimestral,2,0,11.5,38,5,PC,0,0
4224,21,Femenino,Argentina,Gratis,2,3,8.8,86,3,Móvil,0,1
4225,40,Femenino,Perú,Mensual,5,1,2.5,71,2,Mixto,0,0
4226,59,Femenino,Argentina,Mensual,3,2,4.5,21,3,PC,0,0
4227,37,Femenino,Ecuador,Gratis,5,0,5.1,89,2,Móvil,1,1
4228,32,Femenino,México,Mensual,2,2,3.0,82,1,PC,1,1
4229,62,Femenino,Ecuador,Mensual,3,2,9.6,56,4,PC,0,0
4230,46,Femenino,México,Mensual,0,2,5.6,78,4,Móvil,1,0
4231,25,Masculino,Argentina,Gratis,3,1,26.0,36,4,PC,0,0
4232,58,Femenino,Ecuador,Gratis,3,1,2.8,40,5,Mixto,0,0
4233,36,Femenino,Perú,Gratis,4,3,8.7,84,5,Móvil,0,0
4234,56,Femenino,Ecuador,Anual,2,2,0.7,76,3,PC,0,1
4235,63,Masculino,Chile,Gratis,2,1,11.6,6,5,Móvil,0,0
4236,45,Masculino,México,Mensual,3,1,2.7,88,4,Móvil,0,1
4237,63,Femenino,México,Trimestral,7,1,4.0,32,5,Tablet,0,0
4238,44,Femenino,Perú,Trimestral,3,4,6.1,2,4,Tablet,0,0
4239,21,Femenino,México,Trimestral,0,1,9.2,38,2,Móvil,0,0
4240,32,Masculino,México,Anual,4,2,7.3,35,4,Móvil,0,0
4241,52,Femenino,Perú,Mensual,3,3,3.6,39,4,Móvil,0,0
4242,54,Femenino,Ecuador,Mensual,5,2,1.9,22,1,Móvil,0,0
4243,18,Femenino,Argentina,Gratis,6,2,17.9,65,1,Móvil,0,1
4244,20,Femenino,Ecuador,Gratis,3,0,3.9,45,1,PC,0,1
4245,64,Femenino,Chile,Mensual,3,2,4.7,5,1,PC,0,0
4246,41,Femenino,Chile,Gratis,3,3,6.7,70,4,Móvil,0,0
4247,44,Femenino,México,Trimestral,4,4,18.2,55,3,Móvil,0,0
4248,57,Otro,Chile,Gratis,1,1,4.0,20,1,PC,0,0
4249,53,Masculino,Argentina,Gratis,4,2,3.8,79,5,Móvil,0,0
4250,51,Masculino,México,Mensual,4,1,8.0,66,5,Móvil,0,0
4251,46,Otro,Chile,Gratis,5,3,2.6,25,5,PC,0,0
4252,41,Femenino,Colombia,Trimestral,2,3,9.1,24,4,PC,0,0
4253,41,Femenino,Colombia,Anual,2,4,11.4,78,2,PC,0,1
4254,59,Femenino,Colombia,Trimestral,2,1,13.5,85,2,Mixto,1,0
4255,21,Masculino,Colombia,Mensual,4,0,7.9,63,1,PC,0,1
4256,20,Femenino,Ecuador,Anual,1,7,23.1,83,5,Mixto,0,0
4257,51,Femenino,Colombia,Gratis,4,0,7.0,52,1,PC,0,1
4258,40,Masculino,México,Trimestral,0,2,3.4,49,4,Móvil,0,0
4259,40,Masculino,Perú,Gratis,7,2,12.0,28,5,Móvil,0,0
4260,62,Femenino,Ecuador,Gratis,2,0,6.3,18,1,PC,0,0
4261,22,Masculino,Perú,Anual,6,1,23.7,57,3,Móvil,0,0
4262,48,Femenino,México,Mensual,0,3,7.0,13,4,PC,0,0
4263,58,Masculino,México,Trimestral,2,0,0.2,14,4,PC,0,0
4264,23,Femenino,Argentina,Mensual,5,4,9.3,62,4,Móvil,0,0
4265,54,Otro,Ecuador,Trimestral,3,2,5.5,0,3,Tablet,0,0
4266,27,Femenino,Perú,Anual,2,3,17.2,75,2,Móvil,1,1
4267,57,Masculino,Colombia,Mensual,3,2,2.0,63,2,Móvil,0,0
4268,24,Femenino,México,Mensual,2,3,4.2,10,3,Mixto,0,0
4269,56,Masculino,Colombia,Mensual,4,2,3.5,46,2,PC,0,0
4270,55,Masculino,Perú,Anual,2,1,3.8,8,3,Móvil,1,0
4271,38,Otro,Ecuador,Gratis,3,2,1.8,53,1,Tablet,0,0
4272,37,Femenino,Chile,Mensual,2,1,7.1,26,3,Tablet,0,0
4273,20,Femenino,Chile,Mensual,2,3,24.0,0,2,Móvil,1,0
4274,39,Masculino,México,Gratis,6,1,19.7,9,3,Tablet,0,0
4275,64,Masculino,Argentina,Gratis,4,1,19.4,12,3,PC,0,0
4276,21,Masculino,Colombia,Mensual,1,4,4.5,28,5,PC,0,0
4277,45,Femenino,México,Trimestral,5,3,5.4,4,3,Móvil,0,0
4278,29,Femenino,Argentina,Mensual,2,4,7.8,74,2,PC,1,1
4279,55,Femenino,Colombia,Mensual,1,1,22.4,52,4,Móvil,0,0
4280,53,Femenino,Perú,Mensual,1,1,11.0,38,1,Móvil,1,1
4281,64,Masculino,Chile,Mensual,1,3,9.1,51,3,Móvil,0,0
4282,58,Masculino,Argentina,Anual,0,2,5.4,45,2,Móvil,0,0
4283,22,Masculino,Colombia,Mensual,3,3,25.5,88,2,Mixto,0,1
4284,30,Masculino,México,Gratis,4,3,2.5,38,5,Móvil,0,0
4285,40,Masculino,Colombia,Gratis,4,2,11.1,87,2,Móvil,0,1
4286,47,Otro,México,Trimestral,8,2,9.5,41,4,PC,0,0
4287,54,Masculino,Chile,Anual,2,2,4.1,47,2,Móvil,0,0
4288,42,Otro,Chile,Gratis,1,4,6.3,30,4,Mixto,0,0
4289,44,Masculino,Colombia,Gratis,4,1,5.7,70,1,PC,0,1
4290,31,Otro,Colombia,Mensual,3,1,24.4,88,3,PC,0,0
4291,64,Femenino,México,Trimestral,5,1,13.8,85,1,Móvil,0,1
4292,53,Otro,México,Mensual,2,0,12.3,74,3,Móvil,0,0
4293,56,Masculino,Argentina,Anual,4,4,6.9,24,1,Móvil,0,1
4294,33,Femenino,Argentina,Trimestral,1,3,18.1,82,4,Móvil,0,0
4295,39,Otro,Argentina,Trimestral,6,4,8.1,3,3,Tablet,0,0
4296,38,Masculino,Colombia,Mensual,4,1,11.0,88,3,Móvil,0,0
4297,38,Masculino,Ecuador,Mensual,5,1,4.2,27,1,Tablet,1,0
4298,25,Masculino,Ecuador,Trimestral,3,0,12.9,79,5,Móvil,0,1
4299,33,Otro,Ecuador,Mensual,2,1,15.5,1,5,PC,0,0
4300,48,Femenino,Ecuador,Gratis,2,3,11.1,25,1,Tablet,0,0
4301,59,Femenino,Argentina,Gratis,1,2,9.3,71,2,PC,0,1
4302,27,Masculino,Colombia,Mensual,4,1,8.6,42,1,Móvil,0,1
4303,49,Masculino,Ecuador,Mensual,3,2,12.3,89,4,PC,0,1
